x;f_isprime;f_mu;f_pi;f_li;f_r<100>
33.571;11;14.0553;10.9597;
33.67;11;14.0834;10.9843;
33.769;11;14.1116;11.0088;
33.868;11;14.1397;11.0334;
33.967;11;14.1678;11.0579;
34.066;11;14.1958;11.0825;
34.165;11;14.2239;11.107;
34.264;11;14.2519;11.1315;
34.363;11;14.2799;11.156;
34.462;11;14.3079;11.1805;
34.561;11;14.3358;11.2049;
34.66;11;14.3638;11.2294;
34.759;11;14.3917;11.2538;
34.858;11;14.4196;11.2782;
34.957;11;14.4474;11.3026;
35.056;11;14.4753;11.327;
35.155;11;14.5031;11.3514;
35.254;11;14.5309;11.3757;
35.353;11;14.5587;11.4001;
35.452;11;14.5864;11.4244;
35.551;11;14.6142;11.4488;
35.65;11;14.6419;11.4731;
35.749;11;14.6696;11.4974;
35.848;11;14.6973;11.5216;
35.947;11;14.7249;11.5459;
36.046;11;14.7525;11.5702;
36.145;11;14.7801;11.5944;
36.244;11;14.8077;11.6186;
36.343;11;14.8353;11.6428;
36.442;11;14.8628;11.667;
36.541;11;14.8904;11.6912;
36.64;11;14.9179;11.7154;
36.739;11;14.9453;11.7396;
36.838;11;14.9728;11.7637;
36.937;11;15.0002;11.7878;
37.036;12;15.0277;11.812;
37.135;12;15.0551;11.8361;
37.234;12;15.0824;11.8602;
37.333;12;15.1098;11.8842;
37.432;12;15.1371;11.9083;
37.531;12;15.1645;11.9324;
37.63;12;15.1917;11.9564;
37.729;12;15.219;11.9805;
37.828;12;15.2463;12.0045;
37.927;12;15.2735;12.0285;
38.026;12;15.3007;12.0525;
38.125;12;15.328;12.0765;
38.224;12;15.3551;12.1004;
38.323;12;15.3823;12.1244;
38.422;12;15.4094;12.1483;
38.521;12;15.4366;12.1723;
38.62;12;15.4637;12.1962;
38.719;12;15.4908;12.2201;
38.818;12;15.5178;12.244;
38.917;12;15.5449;12.2679;
39.016;12;15.5719;12.2917;
39.115;12;15.5989;12.3156;
39.214;12;15.6259;12.3394;
39.313;12;15.6529;12.3633;
39.412;12;15.6798;12.3871;
39.511;12;15.7068;12.4109;
39.61;12;15.7337;12.4347;
39.709;12;15.7606;12.4585;
39.808;12;15.7875;12.4823;
39.907;12;15.8143;12.5061;
40.006;12;15.8412;12.5298;
40.105;12;15.868;12.5535;
40.204;12;15.8948;12.5773;
40.303;12;15.9216;12.601;
40.402;12;15.9484;12.6247;
40.501;12;15.9751;12.6484;
40.6;12;16.0019;12.6721;
40.699;12;16.0286;12.6958;
40.798;12;16.0553;12.7194;
40.897;12;16.082;12.7431;
40.996;12;16.1086;12.7667;
41.095;13;16.1353;12.7903;
41.194;13;16.1619;12.8139;
41.293;13;16.1885;12.8376;
41.392;13;16.2151;12.8611;
41.491;13;16.2417;12.8847;
41.59;13;16.2683;12.9083;
41.689;13;16.2948;12.9319;
41.788;13;16.3214;12.9554;
41.887;13;16.3479;12.9789;
41.986;13;16.3744;13.0025;
42.085;13;16.4009;13.026;
42.184;13;16.4273;13.0495;
42.283;13;16.4538;13.073;
42.382;13;16.4802;13.0965;
42.481;13;16.5066;13.1199;
42.58;13;16.533;13.1434;
42.679;13;16.5594;13.1669;
42.778;13;16.5858;13.1903;
42.877;13;16.6121;13.2137;
42.976;13;16.6385;13.2372;
43.075;14;16.6648;13.2606;
43.174;14;16.6911;13.284;
43.273;14;16.7174;13.3073;
43.372;14;16.7436;13.3307;
43.471;14;16.7699;13.3541;
43.57;14;16.7961;13.3774;
43.669;14;16.8223;13.4008;
43.768;14;16.8485;13.4241;
43.867;14;16.8747;13.4475;
43.966;14;16.9009;13.4708;
44.065;14;16.9271;13.4941;
44.164;14;16.9532;13.5174;
44.263;14;16.9793;13.5407;
44.362;14;17.0055;13.5639;
44.461;14;17.0316;13.5872;
44.56;14;17.0576;13.6104;
44.659;14;17.0837;13.6337;
44.758;14;17.1098;13.6569;
44.857;14;17.1358;13.6801;
44.956;14;17.1618;13.7034;
45.055;14;17.1878;13.7266;
45.154;14;17.2138;13.7498;
45.253;14;17.2398;13.7729;
45.352;14;17.2657;13.7961;
45.451;14;17.2917;13.8193;
45.55;14;17.3176;13.8424;
45.649;14;17.3435;13.8656;
45.748;14;17.3694;13.8887;
45.847;14;17.3953;13.9118;
45.946;14;17.4212;13.935;
46.045;14;17.4471;13.9581;
46.144;14;17.4729;13.9812;
46.243;14;17.4987;14.0042;
46.342;14;17.5245;14.0273;
46.441;14;17.5503;14.0504;
46.54;14;17.5761;14.0734;
46.639;14;17.6019;14.0965;
46.738;14;17.6277;14.1195;
46.837;14;17.6534;14.1426;
46.936;14;17.6791;14.1656;
47.035;15;17.7049;14.1886;
47.134;15;17.7306;14.2116;
47.233;15;17.7562;14.2346;
47.332;15;17.7819;14.2576;
47.431;15;17.8076;14.2805;
47.53;15;17.8332;14.3035;
47.629;15;17.8589;14.3265;
47.728;15;17.8845;14.3494;
47.827;15;17.9101;14.3723;
47.926;15;17.9357;14.3953;
48.025;15;17.9612;14.4182;
48.124;15;17.9868;14.4411;
48.223;15;18.0124;14.464;
48.322;15;18.0379;14.4869;
48.421;15;18.0634;14.5098;
